unique_key,created_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,incident_address,street_name,cross_street_1,cross_street_2,bbl,location_type,landmark,vehicle_type,closed_date,due_date,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
61274864,2024-05-27T00:28:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11221.0,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:49:48.000,03 BROOKLYN,BROOKLYN,1005808.0,189390.0,PHONE,Unspecified,BROOKLYN,40.6864823171871,-73.92226785844781,"{'latitude': '40.6864823171871', 'longitude': '-73.92226785844781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,69.0,2.0,17.0,52.0,52.0,905 JEFFERSON AVENUE,JEFFERSON AVENUE,RALPH AVENUE,HOWARD AVENUE,3014850065.0,Residential Building/House,JEFFERSON AVENUE,,2024-05-27T00:49:42.000,,,,,,,
61279521,2024-05-27T00:28:14.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11207.0,LINDEN BOULEVARD,DE WITT AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:51:48.000,05 BROOKLYN,BROOKLYN,1012650.0,178375.0,PHONE,Unspecified,BROOKLYN,40.65622932043362,-73.8976439412387,"{'latitude': '40.65622932043362', 'longitude': '-73.8976439412387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,45.0,2.0,25.0,47.0,47.0,758 SNEDIKER AVENUE,SNEDIKER AVENUE,LINDEN BOULEVARD,DE WITT AVENUE,3038730052.0,Street/Sidewalk,SNEDIKER AVENUE,,,,,,,,,
61273228,2024-05-27T00:28:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11421.0,89 AVENUE,91 AVENUE,ADDRESS,WOODHAVEN,,In Progress,,2024-05-27T00:52:55.000,09 QUEENS,QUEENS,1025286.0,190939.0,PHONE,Unspecified,QUEENS,40.690665086425525,-73.85202628436134,"{'latitude': '40.690665086425525', 'longitude': '-73.85202628436134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24017.0,46.0,3.0,41.0,60.0,60.0,89-39 92 STREET,92 STREET,89 AVENUE,91 AVENUE,4089740047.0,Residential Building/House,92 STREET,,,,,,,,,
61272605,2024-05-27T00:28:08.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11211.0,ROEBLING STREET,WILLIAMSBURG BRG EN S    4 ST,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:38:45.000,01 BROOKLYN,BROOKLYN,995601.0,198119.0,ONLINE,Unspecified,BROOKLYN,40.71046035972977,-73.95905673760576,"{'latitude': '40.71046035972977', 'longitude': '-73.95905673760576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,56.0,231 SOUTH    4 STREET,SOUTH    4 STREET,ROEBLING STREET,WILLIAMSBURG BRG EN S    4 ST,3024330033.0,Club/Bar/Restaurant,SOUTH    4 STREET,,2024-05-27T00:38:40.000,,,,,,,
61279140,2024-05-27T00:28:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11204.0,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:43:38.000,11 BROOKLYN,BROOKLYN,987455.0,163438.0,ONLINE,Unspecified,BROOKLYN,40.615275397609295,-73.98845599188643,"{'latitude': '40.615275397609295', 'longitude': '-73.98845599188643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,45.0,37.0,37.0,1968 68 STREET,68 STREET,19 AVENUE,20 AVENUE,3055780029.0,Residential Building/House,68 STREET,,2024-05-27T00:43:32.000,,,,,,,
61276374,2024-05-27T00:27:44.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,10468.0,WEST  197 STREET,WEST  229 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T00:56:40.000,08 BRONX,BRONX,1011390.0,257457.0,ONLINE,Unspecified,BRONX,40.873292675645715,-73.90186578362315,"{'latitude': '40.873292675645715', 'longitude': '-73.90186578362315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,48.0,5.0,29.0,33.0,33.0,2840 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  197 STREET,WEST  229 STREET,2032500009.0,Street/Sidewalk,SEDGWICK AVENUE,,,,,,,,,
61277509,2024-05-27T00:27:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11419.0,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,In Progress,,2024-05-27T01:03:23.000,10 QUEENS,QUEENS,1035261.0,190310.0,MOBILE,Unspecified,QUEENS,40.688886758654625,-73.81606180298867,"{'latitude': '40.688886758654625', 'longitude': '-73.81606180298867', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015.0,62.0,3.0,46.0,64.0,64.0,104-33 129 STREET,129 STREET,LIBERTY AVENUE,107 AVENUE,4095830072.0,Street/Sidewalk,129 STREET,,,,,,,,,
61275967,2024-05-27T00:27:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11213.0,SAINT JOHNS PLACE,TROY AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:41:10.000,08 BROOKLYN,BROOKLYN,1001868.0,183705.0,PHONE,Unspecified,BROOKLYN,40.67088700272673,-73.9364892572286,"{'latitude': '40.67088700272673', 'longitude': '-73.9364892572286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615.0,16.0,2.0,48.0,49.0,49.0,SAINT JOHNS PLACE,SAINT JOHNS PLACE,SAINT JOHNS PLACE,TROY AVENUE,,Residential Building/House,,,2024-05-27T00:41:07.000,,,,,,,
61274273,2024-05-27T00:27:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11234.0,AVENUE K,EAST   46 STREET,INTERSECTION,,,In Progress,,2024-05-27T00:57:55.000,18 BROOKLYN,BROOKLYN,1003267.0,167204.0,PHONE,Unspecified,BROOKLYN,40.62559245161782,-73.93149255562162,"{'latitude': '40.62559245161782', 'longitude': '-73.93149255562162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13825.0,5.0,2.0,26.0,38.0,38.0,AVENUE K,AVENUE K,AVENUE K,EAST   46 STREET,,Residential Building/House,,,,,,,,,,
61277506,2024-05-27T00:26:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456.0,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,,In Progress,,2024-05-27T00:58:43.000,03 BRONX,BRONX,1010885.0,244212.0,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,34.0,5.0,42.0,25.0,25.0,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,2029020036.0,Street/Sidewalk,WASHINGTON AVENUE,,,,,,,,,
61276654,2024-05-27T00:26:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11419.0,97 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department issued a summons in response to the complaint.,2024-05-27T00:40:45.000,09 QUEENS,QUEENS,1031893.0,190894.0,MOBILE,Unspecified,QUEENS,40.69050847188829,-73.82820215562938,"{'latitude': '40.69050847188829', 'longitude': '-73.82820215562938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015.0,46.0,3.0,46.0,60.0,60.0,97-12 117 STREET,117 STREET,97 AVENUE,101 AVENUE,4094510034.0,Street/Sidewalk,117 STREET,,2024-05-27T00:40:43.000,,,,,,,
61279750,2024-05-27T00:26:43.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,11372.0,75 STREET,76 STREET,ADDRESS,JACKSON HEIGHTS,,In Progress,,,03 QUEENS,QUEENS,1014551.0,212209.0,ONLINE,Unspecified,QUEENS,40.74908932923337,-73.89064034433927,"{'latitude': '40.74908932923337', 'longitude': '-73.89064034433927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783.0,65.0,3.0,5.0,73.0,73.0,75-07 37 AVENUE,37 AVENUE,75 STREET,76 STREET,4012750035.0,Business,37 AVENUE,,,,,,,,,
61274912,2024-05-27T00:26:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11204.0,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:45:03.000,11 BROOKLYN,BROOKLYN,987677.0,163594.0,ONLINE,Unspecified,BROOKLYN,40.61570350224691,-73.98765629655534,"{'latitude': '40.61570350224691', 'longitude': '-73.98765629655534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,45.0,37.0,37.0,1982 67 STREET,67 STREET,19 AVENUE,20 AVENUE,3055700039.0,Residential Building/House,67 STREET,,2024-05-27T00:44:57.000,,,,,,,
61275924,2024-05-27T00:26:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11221.0,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:49:18.000,03 BROOKLYN,BROOKLYN,1005824.0,189393.0,MOBILE,Unspecified,BROOKLYN,40.686490512511895,-73.92221015732997,"{'latitude': '40.686490512511895', 'longitude': '-73.92221015732997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,69.0,2.0,17.0,52.0,52.0,907 JEFFERSON AVENUE,JEFFERSON AVENUE,RALPH AVENUE,HOWARD AVENUE,3014850064.0,Residential Building/House,JEFFERSON AVENUE,,2024-05-27T00:49:12.000,,,,,,,
61275075,2024-05-27T00:26:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11221.0,JEFFERSON AVENUE,THROOP AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:43:53.000,03 BROOKLYN,BROOKLYN,1000557.0,188591.0,PHONE,Unspecified,BROOKLYN,40.684300477367344,-73.94120342857268,"{'latitude': '40.684300477367344', 'longitude': '-73.94120342857268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,69.0,2.0,49.0,51.0,51.0,JEFFERSON AVENUE,JEFFERSON AVENUE,JEFFERSON AVENUE,THROOP AVENUE,,Street/Sidewalk,,,2024-05-27T00:43:49.000,,,,,,,
61279592,2024-05-27T00:26:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10460.0,GUERLAIN STREET,EAST TREMONT AVENUE,ADDRESS,BRONX,,In Progress,,2024-05-27T01:00:13.000,09 BRONX,BRONX,1021074.0,245244.0,ONLINE,Unspecified,BRONX,40.83973659217807,-73.8669170132215,"{'latitude': '40.83973659217807', 'longitude': '-73.8669170132215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,58.0,5.0,31.0,26.0,26.0,1576 TAYLOR AVENUE,TAYLOR AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,2039250028.0,Residential Building/House,TAYLOR AVENUE,,,,,,,,,
61278512,2024-05-27T00:26:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11204.0,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:21:14.000,11 BROOKLYN,BROOKLYN,988554.0,160834.0,MOBILE,Unspecified,BROOKLYN,40.60812748800794,-73.98449919148115,"{'latitude': '40.60812748800794', 'longitude': '-73.98449919148115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,18.0,37.0,37.0,1589 WEST   11 STREET,WEST   11 STREET,AVENUE O,AVENUE P,3065960050.0,Street/Sidewalk,WEST   11 STREET,,,,,,,,,
61274965,2024-05-27T00:26:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11225.0,EMPIRE BOULEVARD,LEFFERTS AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:37:15.000,09 BROOKLYN,BROOKLYN,1000134.0,181014.0,ONLINE,Unspecified,BROOKLYN,40.663504089172804,-73.94274645441016,"{'latitude': '40.663504089172804', 'longitude': '-73.94274645441016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509.0,17.0,2.0,17.0,44.0,44.0,451 KINGSTON AVENUE,KINGSTON AVENUE,EMPIRE BOULEVARD,LEFFERTS AVENUE,3013260001.0,Residential Building/House,KINGSTON AVENUE,,2024-05-27T00:37:12.000,,,,,,,
61272190,2024-05-27T00:26:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11201.0,JAY STREET,BRIDGE STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:56:28.000,02 BROOKLYN,BROOKLYN,988254.0,195659.0,ONLINE,Unspecified,BROOKLYN,40.70371461603337,-73.98555896144958,"{'latitude': '40.70371461603337', 'longitude': '-73.98555896144958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,54.0,202B PLYMOUTH STREET,PLYMOUTH STREET,JAY STREET,BRIDGE STREET,3000317502.0,Residential Building/House,PLYMOUTH STREET,,,,,,,,,
61271569,2024-05-27T00:26:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11211.0,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:38:19.000,01 BROOKLYN,BROOKLYN,995912.0,198876.0,ONLINE,Unspecified,BROOKLYN,40.71253774004245,-73.95793364388881,"{'latitude': '40.71253774004245', 'longitude': '-73.95793364388881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,56.0,245 SOUTH    1 STREET,SOUTH    1 STREET,ROEBLING STREET,HAVEMEYER STREET,3023950128.0,Club/Bar/Restaurant,SOUTH    1 STREET,,2024-05-27T00:38:15.000,,,,,,,
61273196,2024-05-27T00:26:08.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,11104.0,39 STREET,39 PLACE,ADDRESS,SUNNYSIDE,,In Progress,,2024-05-27T01:05:28.000,02 QUEENS,QUEENS,1004877.0,210974.0,MOBILE,Unspecified,QUEENS,40.74572742350454,-73.92555864588661,"{'latitude': '40.74572742350454', 'longitude': '-73.92555864588661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16861.0,53.0,3.0,33.0,66.0,66.0,39-04 43 AVENUE,43 AVENUE,39 STREET,39 PLACE,4001910020.0,Street/Sidewalk,43 AVENUE,Car,,,,,,,,
61279584,2024-05-27T00:26:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11210.0,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:53:50.000,17 BROOKLYN,BROOKLYN,999943.0,172055.0,PHONE,Unspecified,BROOKLYN,40.6389139285042,-73.94345575463049,"{'latitude': '40.6389139285042', 'longitude': '-73.94345575463049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217.0,61.0,2.0,26.0,40.0,40.0,3405 FOSTER AVENUE,FOSTER AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,3049670040.0,Residential Building/House,FOSTER AVENUE,,,,,,,,,
61275028,2024-05-27T00:26:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10457.0,ANTHONY AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:33:15.000,05 BRONX,BRONX,1011000.0,248044.0,MOBILE,Unspecified,BRONX,40.84745802929227,-73.90331353228153,"{'latitude': '40.84745802929227', 'longitude': '-73.90331353228153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935.0,6.0,5.0,22.0,29.0,29.0,325 EAST  176 STREET,EAST  176 STREET,ANTHONY AVENUE,EAST TREMONT AVENUE,2028030038.0,Street/Sidewalk,EAST  176 STREET,,2024-05-27T00:33:12.000,,,,,,,
61278536,2024-05-27T00:25:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456.0,EAST  165 STREET,BOSTON ROAD,ADDRESS,BRONX,,In Progress,,2024-05-27T01:13:58.000,03 BRONX,BRONX,1010381.0,240358.0,ONLINE,Unspecified,BRONX,40.82636405186427,-73.90558081761218,"{'latitude': '40.82636405186427', 'longitude': '-73.90558081761218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,34.0,5.0,42.0,25.0,25.0,1064 CAULDWELL AVENUE,CAULDWELL AVENUE,EAST  165 STREET,BOSTON ROAD,2026330010.0,Residential Building/House,CAULDWELL AVENUE,,,,,,,,,
61274688,2024-05-27T00:25:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11421.0,80 STREET,FOREST PARK DRIVE,ADDRESS,WOODHAVEN,,Closed,The Police Department issued a summons in response to the complaint.,2024-05-27T00:39:32.000,09 QUEENS,QUEENS,1022288.0,192824.0,MOBILE,Unspecified,QUEENS,40.69585236180941,-73.86282625639046,"{'latitude': '40.69585236180941', 'longitude': '-73.86282625639046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24017.0,46.0,3.0,34.0,60.0,60.0,80-20 PARK LN SOUTH,PARK LN SOUTH,80 STREET,FOREST PARK DRIVE,4088510115.0,Street/Sidewalk,PARK LANE SOUTH,,2024-05-27T00:39:29.000,,,,,,,
61272173,2024-05-27T00:25:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11428.0,216 STREET,217 STREET,ADDRESS,QUEENS VILLAGE,,In Progress,,2024-05-27T00:52:05.000,13 QUEENS,QUEENS,1056693.0,200813.0,PHONE,Unspecified,QUEENS,40.71756542684851,-73.73866855441617,"{'latitude': '40.71756542684851', 'longitude': '-73.73866855441617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24337.0,63.0,3.0,6.0,63.0,63.0,216-10 JAMAICA AVENUE,JAMAICA AVENUE,216 STREET,217 STREET,4107590152.0,Club/Bar/Restaurant,JAMAICA AVENUE,,,,,,,,,
61276400,2024-05-27T00:25:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11235.0,BRAGG STREET,BRIGHAM STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T01:02:03.000,15 BROOKLYN,BROOKLYN,1003066.0,152123.0,ONLINE,Unspecified,BROOKLYN,40.58419862486405,-73.93225865764701,"{'latitude': '40.58419862486405', 'longitude': '-73.93225865764701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826.0,32.0,2.0,8.0,36.0,36.0,3216 EMMONS AVENUE,EMMONS AVENUE,BRAGG STREET,BRIGHAM STREET,3088150590.0,Club/Bar/Restaurant,EMMONS AVENUE,,,,,,,,,
61278547,2024-05-27T00:25:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:53:40.000,04 BROOKLYN,BROOKLYN,1009799.0,191405.0,ONLINE,Unspecified,BROOKLYN,40.69200240531681,-73.90786979269298,"{'latitude': '40.69200240531681', 'longitude': '-73.90786979269298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,276 ELDERT STREET,ELDERT STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,3034180021.0,Residential Building/House,ELDERT STREET,,,,,,,,,
61274830,2024-05-27T00:25:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10472.0,WESTCHESTER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:37:22.000,09 BRONX,BRONX,1017115.0,241440.0,ONLINE,Unspecified,BRONX,40.829311340890854,-73.8812435715703,"{'latitude': '40.829311340890854', 'longitude': '-73.8812435715703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610.0,58.0,5.0,43.0,26.0,26.0,1214 EVERGREEN AVENUE,EVERGREEN AVENUE,WESTCHESTER AVENUE,BRONX RIVER AVENUE,2037710011.0,Residential Building/House,EVERGREEN AVENUE,,2024-05-27T00:37:16.000,,,,,,,
61276126,2024-05-27T00:25:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10029.0,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:44:55.000,11 MANHATTAN,MANHATTAN,999980.0,226225.0,MOBILE,Unspecified,MANHATTAN,40.78759752527264,-73.94319586809269,"{'latitude': '40.78759752527264', 'longitude': '-73.94319586809269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426.0,7.0,4.0,35.0,14.0,14.0,333 EAST  102 STREET,EAST  102 STREET,2 AVENUE,1 AVENUE,1016747501.0,Street/Sidewalk,EAST  102 STREET,,2024-05-27T00:44:50.000,,,,,,,
61276407,2024-05-27T00:24:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11233.0,HULL STREET,SOMERS STREET,ADDRESS,BROOKLYN,,In Progress,,2024-05-27T00:58:45.000,16 BROOKLYN,BROOKLYN,1009681.0,186782.0,PHONE,Unspecified,BROOKLYN,40.6793136744638,-73.90831275174811,"{'latitude': '40.6793136744638', 'longitude': '-73.90831275174811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516.0,55.0,2.0,37.0,46.0,46.0,67 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,HULL STREET,SOMERS STREET,3015400003.0,Residential Building/House,MOTHER GASTON BOULEVARD,,,,,,,,,
61278541,2024-05-27T00:24:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11377.0,72 PLACE,74 STREET,ADDRESS,WOODSIDE,,In Progress,,2024-05-27T00:56:55.000,02 QUEENS,QUEENS,1014638.0,207165.0,PHONE,Unspecified,QUEENS,40.73524451884162,-73.8903491395586,"{'latitude': '40.73524451884162', 'longitude': '-73.8903491395586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787.0,53.0,3.0,34.0,66.0,66.0,72-41 51 DRIVE,51 DRIVE,72 PLACE,74 STREET,4024650025.0,Residential Building/House,51 DRIVE,,,,,,,,,
61278938,2024-05-27T00:24:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11421.0,80 STREET,FOREST PARK DRIVE,ADDRESS,WOODHAVEN,,Closed,The Police Department issued a summons in response to the complaint.,2024-05-27T00:39:28.000,09 QUEENS,QUEENS,1022288.0,192824.0,MOBILE,Unspecified,QUEENS,40.69585236180941,-73.86282625639046,"{'latitude': '40.69585236180941', 'longitude': '-73.86282625639046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24017.0,46.0,3.0,34.0,60.0,60.0,80-20 PARK LN SOUTH,PARK LN SOUTH,80 STREET,FOREST PARK DRIVE,4088510115.0,Street/Sidewalk,PARK LANE SOUTH,,2024-05-27T00:39:22.000,,,,,,,
